,id,type,address,number,postal_code,municipality,province,location,public,available,hours,Full_Address,Lat,Lon
10647,12330.0,Appareil fixe-Vast apparaat,Chemin de Mons ,61.0,6220.0,Fleurus,Hainaut,Au rez de l entrée principale du bâtiment,Oui-Ja,Non-Nee,7h30 à 17h00,"Chemin de Mons ,61.0,Hainaut,Belgium",50.4874088,4.5470626
10648,12331.0,Appareil fixe-Vast apparaat,Rue du Collège,5.0,6220.0,Fleurus,Hainaut,Au service population,Oui-Ja,Non-Nee,8h à 17h,"Rue du Collège,5.0,Hainaut,Belgium",50.4834527,4.5503539
10649,12332.0,Appareil fixe-Vast apparaat,Place Albert Ier,15.0,6220.0,Fleurus,Hainaut,Au rez de chaussée (côté ascenseur),Oui-Ja,Non-Nee,9h à 18h,"Place Albert Ier,15.0,Hainaut,Belgium",50.5257076,4.062101699999999
10650,12333.0,Appareil fixe-Vast apparaat,Joseph Lefèbvre,74.0,6220.0,Fleurus,Hainaut,Au rez de l entrée principale (local photocopieur),Oui-Ja,Non-Nee,8h à 16h30,"Joseph Lefèbvre,74.0,Hainaut,Belgium",50.4825649,4.5532569
10651,12334.0,Appareil fixe-Vast apparaat,Rue de Wanfercée-Baulet,2.0,6224.0,Wanfercée-Baulet,Hainaut,Local convivialité-réunion,Oui-Ja,Non-Nee,7h30 à 17h,"Rue de Wanfercée-Baulet,2.0,Hainaut,Belgium",50.4793222,4.5699441
10652,12335.0,Appareil fixe-Vast apparaat,rue Marché au Charbon,30.0,1000.0,Bruxelles,Bruxelles-Brussel,Appareil nomade,Non-Nee,Non-Nee,,"rue Marché au Charbon,30.0,Bruxelles-Brussel,Belgium",50.8463018,4.3488478
10653,12336.0,Appareil fixe-Vast apparaat,rue Marché au Charbon,30.0,1000.0,Bruxelles,Bruxelles-Brussel,Appareil nomade,Non-Nee,Non-Nee,,"rue Marché au Charbon,30.0,Bruxelles-Brussel,Belgium",50.8463018,4.3488478
10654,12337.0,Appareil fixe-Vast apparaat,rue Marché au Charbon,30.0,1000.0,Bruxelles,Bruxelles-Brussel,Appareil nomade,Non-Nee,Non-Nee,,"rue Marché au Charbon,30.0,Bruxelles-Brussel,Belgium",50.8463018,4.3488478
10655,12338.0,Appareil fixe-Vast apparaat,rue Marché au Charbon,30.0,1000.0,Bruxelles,Bruxelles-Brussel,Appareil nomade,Non-Nee,Non-Nee,,"rue Marché au Charbon,30.0,Bruxelles-Brussel,Belgium",50.8463018,4.3488478
10656,12339.0,Appareil fixe-Vast apparaat,rue Marché au Charbon,30.0,1000.0,Bruxelles,Bruxelles-Brussel,Appareil nomade,Non-Nee,Non-Nee,,"rue Marché au Charbon,30.0,Bruxelles-Brussel,Belgium",50.8463018,4.3488478
10657,12340.0,Appareil fixe-Vast apparaat,rue Marché au Charbon,30.0,1000.0,Bruxelles,Bruxelles-Brussel,Appareil nomade,Non-Nee,Non-Nee,,"rue Marché au Charbon,30.0,Bruxelles-Brussel,Belgium",50.8463018,4.3488478
10658,12341.0,Appareil fixe-Vast apparaat,rue Marché au Charbon,30.0,1000.0,Bruxelles,Bruxelles-Brussel,Appareil nomade,Non-Nee,Non-Nee,,"rue Marché au Charbon,30.0,Bruxelles-Brussel,Belgium",50.8463018,4.3488478
10659,12342.0,Appareil fixe-Vast apparaat,rue Marché au Charbon,30.0,1000.0,Bruxelles,Bruxelles-Brussel,Appareil nomade,Non-Nee,Non-Nee,,"rue Marché au Charbon,30.0,Bruxelles-Brussel,Belgium",50.8463018,4.3488478
10660,12343.0,Appareil fixe-Vast apparaat,rue Marché au Charbon,30.0,1000.0,Bruxelles,Bruxelles-Brussel,Appareil nomade,Non-Nee,Non-Nee,,"rue Marché au Charbon,30.0,Bruxelles-Brussel,Belgium",50.8463018,4.3488478
10661,12344.0,Appareil fixe-Vast apparaat,rue Marché au Charbon,30.0,1000.0,Bruxelles,Bruxelles-Brussel,Appareil nomade,Non-Nee,Non-Nee,,"rue Marché au Charbon,30.0,Bruxelles-Brussel,Belgium",50.8463018,4.3488478
10662,12345.0,Appareil fixe-Vast apparaat,rue Marché au Charbon,30.0,1000.0,Bruxelles,Bruxelles-Brussel,Appareil nomade,Non-Nee,Non-Nee,,"rue Marché au Charbon,30.0,Bruxelles-Brussel,Belgium",50.8463018,4.3488478
10663,12346.0,Appareil fixe-Vast apparaat,rue Marché au Charbon,30.0,1000.0,Bruxelles,Bruxelles-Brussel,Appareil nomade,Non-Nee,Non-Nee,,"rue Marché au Charbon,30.0,Bruxelles-Brussel,Belgium",50.8463018,4.3488478
10664,12347.0,Appareil fixe-Vast apparaat,rue Marché au Charbon,30.0,1000.0,Bruxelles,Bruxelles-Brussel,Appareil nomade,Non-Nee,Non-Nee,,"rue Marché au Charbon,30.0,Bruxelles-Brussel,Belgium",50.8463018,4.3488478
10665,12348.0,Appareil fixe-Vast apparaat,rue Marché au Charbon,30.0,1000.0,Bruxelles,Bruxelles-Brussel,Appareil nomade,Non-Nee,Non-Nee,,"rue Marché au Charbon,30.0,Bruxelles-Brussel,Belgium",50.8463018,4.3488478
10666,12349.0,Appareil fixe-Vast apparaat,rue Marché au Charbon,30.0,1000.0,Bruxelles,Bruxelles-Brussel,Appareil nomade,Non-Nee,Non-Nee,,"rue Marché au Charbon,30.0,Bruxelles-Brussel,Belgium",50.8463018,4.3488478
10667,12350.0,Appareil fixe-Vast apparaat,rue Marché au Charbon,30.0,1000.0,Bruxelles,Bruxelles-Brussel,Appareil nomade,Non-Nee,Non-Nee,,"rue Marché au Charbon,30.0,Bruxelles-Brussel,Belgium",50.8463018,4.3488478
10668,12351.0,Appareil fixe-Vast apparaat,rue Marché au Charbon,30.0,1000.0,Bruxelles,Bruxelles-Brussel,Appareil nomade,Non-Nee,Non-Nee,,"rue Marché au Charbon,30.0,Bruxelles-Brussel,Belgium",50.8463018,4.3488478
10669,12352.0,Appareil fixe-Vast apparaat,rue Marché au Charbon,30.0,1000.0,Bruxelles,Bruxelles-Brussel,Appareil nomade,Non-Nee,Non-Nee,,"rue Marché au Charbon,30.0,Bruxelles-Brussel,Belgium",50.8463018,4.3488478
10670,12353.0,Appareil fixe-Vast apparaat,rue Marché au Charbon,30.0,1000.0,Bruxelles,Bruxelles-Brussel,Appareil nomade,Non-Nee,Non-Nee,,"rue Marché au Charbon,30.0,Bruxelles-Brussel,Belgium",50.8463018,4.3488478
10671,12354.0,Appareil fixe-Vast apparaat,rue Marché au Charbon,30.0,1000.0,Bruxelles,Bruxelles-Brussel,Appareil nomade,Non-Nee,Non-Nee,,"rue Marché au Charbon,30.0,Bruxelles-Brussel,Belgium",50.8463018,4.3488478
10672,12355.0,Appareil fixe-Vast apparaat,rue Marché au Charbon,30.0,1000.0,Bruxelles,Bruxelles-Brussel,Appareil nomade,Non-Nee,Non-Nee,,"rue Marché au Charbon,30.0,Bruxelles-Brussel,Belgium",50.8463018,4.3488478
10673,12356.0,Appareil fixe-Vast apparaat,rue Marché au Charbon,30.0,1000.0,Bruxelles,Bruxelles-Brussel,Appareil nomade,Non-Nee,Non-Nee,,"rue Marché au Charbon,30.0,Bruxelles-Brussel,Belgium",50.8463018,4.3488478
10674,12357.0,Appareil fixe-Vast apparaat,rue Marché au Charbon,30.0,1000.0,Bruxelles,Bruxelles-Brussel,Appareil nomade,Non-Nee,Non-Nee,,"rue Marché au Charbon,30.0,Bruxelles-Brussel,Belgium",50.8463018,4.3488478
10675,12358.0,Appareil fixe-Vast apparaat,rue Marché au Charbon,30.0,1000.0,Bruxelles,Bruxelles-Brussel,Appareil nomade,Non-Nee,Non-Nee,,"rue Marché au Charbon,30.0,Bruxelles-Brussel,Belgium",50.8463018,4.3488478
10676,12359.0,Appareil fixe-Vast apparaat,rue Marché au Charbon,30.0,1000.0,Bruxelles,Bruxelles-Brussel,Appareil nomade,Non-Nee,Non-Nee,,"rue Marché au Charbon,30.0,Bruxelles-Brussel,Belgium",50.8463018,4.3488478
10677,12360.0,Appareil fixe-Vast apparaat,rue Marché au Charbon,30.0,1000.0,Bruxelles,Bruxelles-Brussel,Appareil nomade,Non-Nee,Non-Nee,,"rue Marché au Charbon,30.0,Bruxelles-Brussel,Belgium",50.8463018,4.3488478
10678,12361.0,Appareil fixe-Vast apparaat,rue Marché au Charbon,30.0,1000.0,Bruxelles,Bruxelles-Brussel,Appareil nomade,Non-Nee,Non-Nee,,"rue Marché au Charbon,30.0,Bruxelles-Brussel,Belgium",50.8463018,4.3488478
10679,12362.0,Appareil fixe-Vast apparaat,rue Marché au Charbon,30.0,1000.0,Bruxelles,Bruxelles-Brussel,Appareil nomade,Non-Nee,Non-Nee,,"rue Marché au Charbon,30.0,Bruxelles-Brussel,Belgium",50.8463018,4.3488478
10680,12363.0,Appareil fixe-Vast apparaat,rue Marché au Charbon,30.0,1000.0,Bruxelles,Bruxelles-Brussel,Appareil nomade,Non-Nee,Non-Nee,,"rue Marché au Charbon,30.0,Bruxelles-Brussel,Belgium",50.8463018,4.3488478
10681,12364.0,Appareil fixe-Vast apparaat,rue Marché au Charbon,30.0,1000.0,Bruxelles,Bruxelles-Brussel,Appareil nomade,Non-Nee,Non-Nee,,"rue Marché au Charbon,30.0,Bruxelles-Brussel,Belgium",50.8463018,4.3488478
10682,12365.0,Appareil fixe-Vast apparaat,rue Marché au Charbon,30.0,1000.0,Bruxelles,Bruxelles-Brussel,Appareil nomade,Non-Nee,Non-Nee,,"rue Marché au Charbon,30.0,Bruxelles-Brussel,Belgium",50.8463018,4.3488478
10683,12366.0,Appareil fixe-Vast apparaat,rue Marché au Charbon,30.0,1000.0,Bruxelles,Bruxelles-Brussel,Appareil nomade,Non-Nee,Non-Nee,,"rue Marché au Charbon,30.0,Bruxelles-Brussel,Belgium",50.8463018,4.3488478
10684,12367.0,Appareil fixe-Vast apparaat,rue Marché au Charbon,30.0,1000.0,Bruxelles,Bruxelles-Brussel,Appareil nomade,Non-Nee,Non-Nee,,"rue Marché au Charbon,30.0,Bruxelles-Brussel,Belgium",50.8463018,4.3488478
10685,12368.0,Appareil fixe-Vast apparaat,rue Marché au Charbon,30.0,1000.0,Bruxelles,Bruxelles-Brussel,Appareil nomade,Non-Nee,Non-Nee,,"rue Marché au Charbon,30.0,Bruxelles-Brussel,Belgium",50.8463018,4.3488478
10686,12369.0,Appareil fixe-Vast apparaat,rue Marché au Charbon,30.0,1000.0,Bruxelles,Bruxelles-Brussel,Appareil nomade,Non-Nee,Non-Nee,,"rue Marché au Charbon,30.0,Bruxelles-Brussel,Belgium",50.8463018,4.3488478
10687,12370.0,Appareil fixe-Vast apparaat,rue Marché au Charbon,30.0,1000.0,Bruxelles,Bruxelles-Brussel,Appareil nomade,Non-Nee,Non-Nee,,"rue Marché au Charbon,30.0,Bruxelles-Brussel,Belgium",50.8463018,4.3488478
10688,12371.0,Appareil fixe-Vast apparaat,rue Marché au Charbon,30.0,1000.0,Bruxelles,Bruxelles-Brussel,Appareil nomade,Non-Nee,Non-Nee,,"rue Marché au Charbon,30.0,Bruxelles-Brussel,Belgium",50.8463018,4.3488478
10689,12372.0,Appareil fixe-Vast apparaat,rue Marché au Charbon,30.0,1000.0,Bruxelles,Bruxelles-Brussel,Appareil nomade,Non-Nee,Non-Nee,,"rue Marché au Charbon,30.0,Bruxelles-Brussel,Belgium",50.8463018,4.3488478
10690,12373.0,Appareil fixe-Vast apparaat,rue Marché au Charbon,30.0,1000.0,Bruxelles,Bruxelles-Brussel,Appareil nomade,Non-Nee,Non-Nee,,"rue Marché au Charbon,30.0,Bruxelles-Brussel,Belgium",50.8463018,4.3488478
10691,12374.0,Appareil fixe-Vast apparaat,rue Marché au Charbon,30.0,1000.0,Bruxelles,Bruxelles-Brussel,Appareil nomade,Non-Nee,Non-Nee,,"rue Marché au Charbon,30.0,Bruxelles-Brussel,Belgium",50.8463018,4.3488478
10692,12375.0,Appareil fixe-Vast apparaat,rue Marché au Charbon,30.0,1000.0,Bruxelles,Bruxelles-Brussel,Appareil nomade,Non-Nee,Non-Nee,,"rue Marché au Charbon,30.0,Bruxelles-Brussel,Belgium",50.8463018,4.3488478
10693,12376.0,Appareil fixe-Vast apparaat,rue Marché au Charbon,30.0,1000.0,Bruxelles,Bruxelles-Brussel,Appareil nomade,Non-Nee,Non-Nee,,"rue Marché au Charbon,30.0,Bruxelles-Brussel,Belgium",50.8463018,4.3488478
10694,12377.0,Appareil fixe-Vast apparaat,rue Marché au Charbon,30.0,1000.0,Bruxelles,Bruxelles-Brussel,Appareil nomade,Non-Nee,Non-Nee,,"rue Marché au Charbon,30.0,Bruxelles-Brussel,Belgium",50.8463018,4.3488478
10695,12378.0,Appareil fixe-Vast apparaat,rue Marché au Charbon,30.0,1000.0,Bruxelles,Bruxelles-Brussel,Appareil nomade,Non-Nee,Non-Nee,,"rue Marché au Charbon,30.0,Bruxelles-Brussel,Belgium",50.8463018,4.3488478
10696,12379.0,Appareil fixe-Vast apparaat,rue Marché au Charbon,30.0,1000.0,Bruxelles,Bruxelles-Brussel,Appareil nomade,Non-Nee,Non-Nee,,"rue Marché au Charbon,30.0,Bruxelles-Brussel,Belgium",50.8463018,4.3488478
10697,12380.0,Appareil fixe-Vast apparaat,rue Marché au Charbon,30.0,1000.0,Bruxelles,Bruxelles-Brussel,Appareil nomade,Non-Nee,Non-Nee,,"rue Marché au Charbon,30.0,Bruxelles-Brussel,Belgium",50.8463018,4.3488478
10698,12381.0,Appareil fixe-Vast apparaat,rue Marché au Charbon,30.0,1000.0,Bruxelles,Bruxelles-Brussel,Appareil nomade,Non-Nee,Non-Nee,,"rue Marché au Charbon,30.0,Bruxelles-Brussel,Belgium",50.8463018,4.3488478
10699,12382.0,Appareil fixe-Vast apparaat,rue Marché au Charbon,30.0,1000.0,Bruxelles,Bruxelles-Brussel,Appareil nomade,Non-Nee,Non-Nee,,"rue Marché au Charbon,30.0,Bruxelles-Brussel,Belgium",50.8463018,4.3488478
10700,12383.0,Appareil fixe-Vast apparaat,rue Marché au Charbon,30.0,1000.0,Bruxelles,Bruxelles-Brussel,Appareil nomade,Non-Nee,Non-Nee,,"rue Marché au Charbon,30.0,Bruxelles-Brussel,Belgium",50.8463018,4.3488478
10701,12384.0,Appareil fixe-Vast apparaat,rue Marché au Charbon,30.0,1000.0,Bruxelles,Bruxelles-Brussel,Appareil nomade,Non-Nee,Non-Nee,,"rue Marché au Charbon,30.0,Bruxelles-Brussel,Belgium",50.8463018,4.3488478
10702,12385.0,Appareil fixe-Vast apparaat,rue Marché au Charbon,30.0,1000.0,Bruxelles,Bruxelles-Brussel,Appareil nomade,Non-Nee,Non-Nee,,"rue Marché au Charbon,30.0,Bruxelles-Brussel,Belgium",50.8463018,4.3488478
10703,12386.0,Appareil fixe-Vast apparaat,rue Marché au Charbon,30.0,1000.0,Bruxelles,Bruxelles-Brussel,Appareil nomade,Non-Nee,Non-Nee,,"rue Marché au Charbon,30.0,Bruxelles-Brussel,Belgium",50.8463018,4.3488478
10704,12387.0,Appareil fixe-Vast apparaat,rue Marché au Charbon,30.0,1000.0,Bruxelles,Bruxelles-Brussel,Appareil nomade,Non-Nee,Non-Nee,,"rue Marché au Charbon,30.0,Bruxelles-Brussel,Belgium",50.8463018,4.3488478
10705,12388.0,Appareil fixe-Vast apparaat,Rue de la Virginette,2.0,6220.0,Fleurus,Hainaut,Pavillon de l Office du Tourisme,Oui-Ja,Non-Nee,8h30 à 16h30 du mardi au vendredi,"Rue de la Virginette,2.0,Hainaut,Belgium",50.4565209,4.5193638
10706,12389.0,Appareil fixe-Vast apparaat,Alfons Braeckmanlaan,2.0,9040.0,Sint-Amandsberg,Oost-Vlaanderen,Berging cafetaria,Oui-Ja,Oui-Ja,,"Alfons Braeckmanlaan,2.0,Oost-Vlaanderen,Belgium",51.0660575,3.7812125
10707,12390.0,Appareil fixe-Vast apparaat,Polderkenslaan,30.0,9030.0,Mariakerke,Oost-Vlaanderen,EHBO lokaal scheidsrechters,Oui-Ja,Oui-Ja,,"Polderkenslaan,30.0,Oost-Vlaanderen,Belgium",51.0821202,3.6720056
10708,12391.0,Appareil fixe-Vast apparaat,Sint-Jozefstraat,13.0,9041.0,Oostakker,Oost-Vlaanderen,Technische ruimte gebouw kleedkamers,Oui-Ja,Oui-Ja,,"Sint-Jozefstraat,13.0,Oost-Vlaanderen,Belgium",51.0166024,3.7621252
10709,12392.0,Appareil fixe-Vast apparaat,rue de Hermée ,175.0,4040.0,Herstal,Liège,Atelier infirmerie,Oui-Ja,Non-Nee,,"rue de Hermée ,175.0,Liège,Belgium",50.6941068,5.6275388
10710,12393.0,Appareil fixe-Vast apparaat,Place du Béguinage ,16.0,7000.0,Mons ,Hainaut,A cote pointeuse ,Non-Nee,Non-Nee,,"Place du Béguinage ,16.0,Hainaut,Belgium",50.44983,3.94462
10711,12394.0,Appareil fixe-Vast apparaat,Oude Scheldestraat ,16.0,9630.0,Zwalm,Oost-Vlaanderen,Binnenplein educatief centrum,Oui-Ja,Oui-Ja,,"Oude Scheldestraat ,16.0,Oost-Vlaanderen,Belgium",50.9047095,3.6939296
10712,12395.0,Appareil fixe-Vast apparaat,Begijnhof ,9.0,3090.0,Overijse,Vlaams-Brabant,Zwembad - Redderslokaal,Non-Nee,Oui-Ja,,"Begijnhof ,9.0,Vlaams-Brabant,Belgium",50.7695237,4.5359989
10713,12396.0,Appareil fixe-Vast apparaat,rue de la cité,18.0,4360.0,Oreye,Liège,Hall d entrée du centre sportif,Oui-Ja,Non-Nee,8h-23h,"rue de la cité,18.0,Liège,Belgium",50.6445565,5.5778731
10714,12397.0,Appareil fixe-Vast apparaat,Rue de Bruxelles,20.0,5000.0,Namur ,Namur,Bureau Accueil,Oui-Ja,Non-Nee,,"Rue de Bruxelles,20.0,Namur,Belgium",50.4659525,4.8612053
10715,12398.0,Appareil fixe-Vast apparaat,Rue le Campinaire,290.0,6240.0,FARCIENNES,Hainaut,Buvette du club sportif,Non-Nee,Non-Nee,Mardi 18h30 à 20h00; Jeudi 18h30 à 20h; Samedi 9h30 à 11h30,"Rue le Campinaire,290.0,Hainaut,Belgium",50.4341116,4.5369976
10716,12399.0,Appareil fixe-Vast apparaat,Industrielaan ,10.0,9990.0,Maldegem,Oost-Vlaanderen,Aan muur bij ingang politiegebouw,Oui-Ja,Oui-Ja,Hangt buiten dus 24/24,"Industrielaan ,10.0,Oost-Vlaanderen,Belgium",51.1822594,3.5422703
10717,12400.0,Appareil fixe-Vast apparaat,Markt,1.0,9890.0,Gavere,Oost-Vlaanderen,aan de gevel van het gemeentehuis links van de oprit naar ingang,Oui-Ja,Oui-Ja,,"Markt,1.0,Oost-Vlaanderen,Belgium",50.8435254,3.6036822
10718,12401.0,Appareil fixe-Vast apparaat,Vaartstraat,220.0,2520.0,Oelegem,Antwerpen,"Gelijkvloers, verbandzaal op het bedrijf",Non-Nee,Oui-Ja,,"Vaartstraat,220.0,Antwerpen,Belgium",51.2032932,4.5773142
10719,12402.0,Appareil fixe-Vast apparaat,Bredalaan,,2930.0,Brasschaat,Antwerpen,,,,,"Bredalaan,,Antwerpen,Belgium",51.2682994,4.4640722
10720,12403.0,Appareil fixe-Vast apparaat,Chaussée de Liège ,39.0,4500.0,Huy,Liège,reception ,Oui-Ja,Non-Nee,,"Chaussée de Liège ,39.0,Liège,Belgium",50.650162,5.4737385
10721,12404.0,Appareil fixe-Vast apparaat,Place Leopold,3.0,5000.0,Namur,Namur,reception ,Oui-Ja,Non-Nee,,"Place Leopold,3.0,Namur,Belgium",50.4688894,4.8678519
10722,12405.0,Appareil fixe-Vast apparaat,FR De Merodestraat,88.0,2800.0,Mechelen,Antwerpen,gelijkvloers - loods / logistiek - aan deur administratief gedeelte,Non-Nee,Oui-Ja,,"FR De Merodestraat,88.0,Antwerpen,Belgium",51.1383642,4.74176
10723,12406.0,Appareil fixe-Vast apparaat,FR De Merodestraat ,88.0,2800.0,Mechelen,Antwerpen,verdieping -1 - oud gedeelte van het commissariaat thv de dojo,Non-Nee,Oui-Ja,,"FR De Merodestraat ,88.0,Antwerpen,Belgium",51.1383642,4.74176
10724,12407.0,Appareil fixe-Vast apparaat,Rue De Namur ,67.0,1400.0,Nivelles ,Brabant Wallon,reception,Oui-Ja,Non-Nee,,"Rue De Namur ,67.0,Brabant Wallon,Belgium",50.599424,4.3296506
10725,12408.0,Appareil fixe-Vast apparaat,FR De Merodestraat,88.0,2800.0,Mechelen,Antwerpen,Ingang van het nachtloket - Stompaertshoek te Mechelen,Non-Nee,Oui-Ja,,"FR De Merodestraat,88.0,Antwerpen,Belgium",51.1383642,4.74176
10726,12409.0,Appareil fixe-Vast apparaat,FR De Merodestraat,88.0,2800.0,Mechelen,Antwerpen,verdieping -1 / nieuwbouw - cellencomplex - lokaal van de celwacht,Non-Nee,Oui-Ja,,"FR De Merodestraat,88.0,Antwerpen,Belgium",51.1383642,4.74176
10727,12410.0,Appareil fixe-Vast apparaat,Fr De Merodestraat,88.0,2800.0,Mechelen,Antwerpen,hoofdingang van het commissariaat - tegenover de grote lift aan het onthaal,Non-Nee,Oui-Ja,,"Fr De Merodestraat,88.0,Antwerpen,Belgium",51.1383642,4.74176
10728,12411.0,Appareil fixe-Vast apparaat,Fr De Merodestraat,88.0,2800.0,Mechelen,Antwerpen,1ste verdiep - middenbouw - naast brandhaspel aan de deur van de traphal,Non-Nee,Oui-Ja,,"Fr De Merodestraat,88.0,Antwerpen,Belgium",51.1383642,4.74176
10729,12412.0,Appareil fixe-Vast apparaat,Fr De Merodestraat,88.0,2800.0,Mechelen,Antwerpen,2de verdiep middenbouw - tov lokaal 2.46 (recherche),Non-Nee,Oui-Ja,,"Fr De Merodestraat,88.0,Antwerpen,Belgium",51.1383642,4.74176
10730,12413.0,Appareil fixe-Vast apparaat,Fr De Merodestraat ,88.0,2800.0,Mechelen,Antwerpen,3de verdiep middenbouw - tov vergaderzaal 3.31,Non-Nee,Oui-Ja,,"Fr De Merodestraat ,88.0,Antwerpen,Belgium",51.1383642,4.74176
10731,12414.0,Appareil fixe-Vast apparaat,Fr De Merodestraat,88.0,2800.0,Mechelen,Antwerpen,4de verdiep aan de tussendeur van de middenbouw met de nieuwbouw,Non-Nee,Oui-Ja,,"Fr De Merodestraat,88.0,Antwerpen,Belgium",51.1383642,4.74176
10732,12415.0,Appareil fixe-Vast apparaat,Kern Lindendijk,42.0,2330.0,Merksplas,Antwerpen,Buitenzijde gebouw; naast de toegangsdeur,Oui-Ja,Oui-Ja,,"Kern Lindendijk,42.0,Antwerpen,Belgium",51.3594931,4.8660254
10733,12416.0,Appareil fixe-Vast apparaat,Schuttershofstraat,29.0,2330.0,Merksplas,Antwerpen,Aan zijkant gebouw; nabij toegangspoort,Oui-Ja,Oui-Ja,,"Schuttershofstraat,29.0,Antwerpen,Belgium",51.2164332,4.406695
10734,12417.0,Appareil fixe-Vast apparaat,Rue Cote d Or ,253.0,4000.0,Liège,Liège,Sous Escalier ,Non-Nee,Non-Nee,Sous escalier,"Rue Cote d Or ,253.0,Liège,Belgium",50.611769,5.5626602
10735,12418.0,Appareil fixe-Vast apparaat,Place Didier,45.0,6700.0,Arlon,Luxembourg,bureau,Oui-Ja,Non-Nee,,"Place Didier,45.0,Luxembourg,Belgium",49.6847125,5.8130095
10736,12419.0,Appareil fixe-Vast apparaat,rue de la Grande triperie ,,7000.0,Mons,Hainaut,Accueil,Oui-Ja,Non-Nee,,"rue de la Grande triperie ,,Hainaut,Belgium",50.451,3.95168
10737,12420.0,Appareil fixe-Vast apparaat,avenue V. Maistriau ,15.0,7000.0,Mons,Hainaut,Accueil,Oui-Ja,Non-Nee,,"avenue V. Maistriau ,15.0,Hainaut,Belgium",50.4633422,3.9574502
10738,12421.0,Appareil fixe-Vast apparaat,Place du Parc ,23.0,7000.0,Mons,Hainaut,Accueil,Oui-Ja,Non-Nee,,"Place du Parc ,23.0,Hainaut,Belgium",50.5257076,4.062101699999999
10739,12422.0,Appareil fixe-Vast apparaat,Boulevard Dolez ,69.0,7000.0,Mons,Hainaut,Accueil,Oui-Ja,Non-Nee,,"Boulevard Dolez ,69.0,Hainaut,Belgium",50.4511566,3.9578662
10740,12423.0,Appareil fixe-Vast apparaat,rue Marguerite Bervoets,2.0,7000.0,Mons,Hainaut,Accueil,Oui-Ja,Non-Nee,,"rue Marguerite Bervoets,2.0,Hainaut,Belgium",50.4549021,3.9495723
10741,12424.0,Appareil fixe-Vast apparaat,Boulevard Initialis,,7000.0,Mons,Hainaut,Accueil,Oui-Ja,Non-Nee,,"Boulevard Initialis,,Hainaut,Belgium",50.4605232,3.9329387
10742,12425.0,Appareil fixe-Vast apparaat,rue du Rossignol,1.0,7000.0,Mons,Hainaut,Accueil,Oui-Ja,Non-Nee,,"rue du Rossignol,1.0,Hainaut,Belgium",50.7463279,2.8681523
10743,12426.0,Appareil fixe-Vast apparaat,avenue Maistriau,19.0,7000.0,Mons,Hainaut,Accueil,Oui-Ja,Non-Nee,,"avenue Maistriau,19.0,Hainaut,Belgium",50.4633422,3.9574502
10744,12427.0,Appareil fixe-Vast apparaat,rue de l Epargne,56.0,7000.0,Mons,Hainaut,Accueil,Oui-Ja,Non-Nee,,"rue de l Epargne,56.0,Hainaut,Belgium",50.4480425,3.9563264
10745,12428.0,Appareil fixe-Vast apparaat,Deerlijkseweg,22.0,8790.0,Waregem,West-Vlaanderen,inkomhal hoofdgebouw,Non-Nee,,,"Deerlijkseweg,22.0,West-Vlaanderen,Belgium",50.8691517,3.4079773
10746,12429.0,Appareil fixe-Vast apparaat,Rue Louis Maréchal,1.0,4360.0,Oreye (Lens-Sur-Geer),Liège,"Poste de garde, présence 24h/24 7j/7",Oui-Ja,Oui-Ja,24/24,"Rue Louis Maréchal,1.0,Liège,Belgium",50.7110587,5.3322908
10747,12430.0,Appareil fixe-Vast apparaat,Nonnenstraat ,43.0,2200.0,Herentals,Antwerpen,Muur school,Oui-Ja,Oui-Ja,,"Nonnenstraat ,43.0,Antwerpen,Belgium",51.165174,4.6705513
10748,12431.0,Appareil fixe-Vast apparaat,Weverstraat ,23.0,9100.0,Sint-Niklaas,Oost-Vlaanderen,Ter hoogte van de ingang speelplaats aan de buitenzijde van het bureau van de directie.,Oui-Ja,Oui-Ja,8 u 30 tot 17 u,"Weverstraat ,23.0,Oost-Vlaanderen,Belgium",51.1398971,4.1226374
10749,12432.0,Appareil fixe-Vast apparaat,Massemsesteenweg ,60.0,9230.0,Wetteren,Oost-Vlaanderen,buiten aan ingang winkel,Oui-Ja,Non-Nee,ma-zat  8u-19u  zon- feestdagen gesloten ,"Massemsesteenweg ,60.0,Oost-Vlaanderen,Belgium",50.9874269,3.8774149
10750,12433.0,Appareil fixe-Vast apparaat,Reutlehoekstraat,,8980.0,Zonnebekek,West-Vlaanderen,in EHBO ruimte gelijkvloers bij burelen naast laadkaaien aan magazijn,Oui-Ja,,,"Reutlehoekstraat,,West-Vlaanderen,Belgium",50.844562,3.0022093
10751,12434.0,Appareil fixe-Vast apparaat,Battelsesteenweg,315.0,2800.0,Mechelen,Antwerpen,vloot (EHBO-hulppost),,,,"Battelsesteenweg,315.0,Antwerpen,Belgium",51.0338362,4.4568993
10752,12435.0,Appareil fixe-Vast apparaat,Battelsesteenweg,315.0,2800.0,Mechelen,Antwerpen,vloot (EHBO-hulppost),,,,"Battelsesteenweg,315.0,Antwerpen,Belgium",51.0338362,4.4568993
10753,12436.0,Appareil fixe-Vast apparaat,rue de Hermée,,4040.0,Herstal,Liège,Hall d accueil,Oui-Ja,Non-Nee,,"rue de Hermée,,Liège,Belgium",50.6941068,5.6275388
